,X,Y,Z,val,Unnamed: 8,coord,gx,gy,gz,feature_name
1122,4.489795918,5.510204082,6.12244898,0,1,2,,,,s1
1123,4.693877551,5.510204082,6.326530612,0,1,2,,,,s1
1124,4.897959184,5.510204082,6.530612245,0,1,2,,,,s1
1125,5.102040816,5.510204082,6.734693878,0,1,2,,,,s1
1126,5.306122449,5.510204082,6.93877551,0,1,2,,,,s1
1127,5.510204082,5.510204082,7.142857143,0,1,2,,,,s1
1128,5.714285714,5.510204082,7.346938776,0,1,2,,,,s1
1129,5.918367347,5.510204082,7.346938776,0,1,2,,,,s1
1130,6.12244898,5.510204082,7.551020408,0,1,2,,,,s1
1131,6.326530612,5.510204082,7.755102041,0,1,2,,,,s1
1132,6.530612245,5.510204082,7.755102041,0,1,2,,,,s1
1133,6.734693878,5.510204082,7.959183673,0,1,2,,,,s1
1134,6.93877551,5.510204082,7.959183673,0,1,2,,,,s1
1135,7.142857143,5.510204082,7.959183673,0,1,2,,,,s1
1136,7.346938776,5.510204082,8.163265306,0,1,2,,,,s1
1137,7.551020408,5.510204082,8.163265306,0,1,2,,,,s1
1138,7.755102041,5.510204082,8.163265306,0,1,2,,,,s1
1139,7.959183673,5.510204082,8.163265306,0,1,2,,,,s1
1140,8.163265306,5.510204082,8.163265306,0,1,2,,,,s1
1141,8.367346939,5.510204082,8.163265306,0,1,2,,,,s1
1142,8.571428571,5.510204082,8.163265306,0,1,2,,,,s1
1143,8.775510204,5.510204082,8.163265306,0,1,2,,,,s1
1144,8.979591837,5.510204082,8.163265306,0,1,2,,,,s1
1145,9.183673469,5.510204082,8.163265306,0,1,2,,,,s1
1146,9.387755102,5.510204082,8.163265306,0,1,2,,,,s1
1147,9.591836735,5.510204082,8.163265306,0,1,2,,,,s1
1148,9.795918367,5.510204082,8.163265306,0,1,2,,,,s1
1149,10,5.510204082,8.163265306,0,1,2,,,,s1
1150,0,5.306122449,5.102040816,0,1,2,,,,s1
1151,0.204081633,5.306122449,5.102040816,0,1,2,,,,s1
1152,0.408163265,5.306122449,5.102040816,0,1,2,,,,s1
1153,0.612244898,5.306122449,5.102040816,0,1,2,,,,s1
1154,0.816326531,5.306122449,5.102040816,0,1,2,,,,s1
1155,1.020408163,5.306122449,5.102040816,0,1,2,,,,s1
1156,1.224489796,5.306122449,5.102040816,0,1,2,,,,s1
1157,1.428571429,5.306122449,5.102040816,0,1,2,,,,s1
1158,1.632653061,5.306122449,5.102040816,0,1,2,,,,s1
1159,1.836734694,5.306122449,5.102040816,0,1,2,,,,s1
1160,2.040816327,5.306122449,5.102040816,0,1,2,,,,s1
1161,2.244897959,5.306122449,5.102040816,0,1,2,,,,s1
1162,2.448979592,5.306122449,5.102040816,0,1,2,,,,s1
1163,2.653061224,5.306122449,5.102040816,0,1,2,,,,s1
1164,2.857142857,5.306122449,5.102040816,0,1,2,,,,s1
1165,3.06122449,5.306122449,5.102040816,0,1,2,,,,s1
1166,3.265306122,5.306122449,5.306122449,0,1,2,,,,s1
1167,3.469387755,5.306122449,5.306122449,0,1,2,,,,s1
1168,3.673469388,5.306122449,5.510204082,0,1,2,,,,s1
1169,3.87755102,5.306122449,5.714285714,0,1,2,,,,s1
1170,4.081632653,5.306122449,5.918367347,0,1,2,,,,s1
1171,4.285714286,5.306122449,6.12244898,0,1,2,,,,s1
1172,4.489795918,5.306122449,6.12244898,0,1,2,,,,s1
1173,4.693877551,5.306122449,6.326530612,0,1,2,,,,s1
1174,4.897959184,5.306122449,6.530612245,0,1,2,,,,s1
1175,5.102040816,5.306122449,6.734693878,0,1,2,,,,s1
1176,5.306122449,5.306122449,6.93877551,0,1,2,,,,s1
1177,5.510204082,5.306122449,7.142857143,0,1,2,,,,s1
1178,5.714285714,5.306122449,7.346938776,0,1,2,,,,s1
1179,5.918367347,5.306122449,7.346938776,0,1,2,,,,s1
1180,6.12244898,5.306122449,7.551020408,0,1,2,,,,s1
1181,6.326530612,5.306122449,7.755102041,0,1,2,,,,s1
1182,6.530612245,5.306122449,7.755102041,0,1,2,,,,s1
1183,6.734693878,5.306122449,7.959183673,0,1,2,,,,s1
1184,6.93877551,5.306122449,7.959183673,0,1,2,,,,s1
1185,7.142857143,5.306122449,7.959183673,0,1,2,,,,s1
1186,7.346938776,5.306122449,8.163265306,0,1,2,,,,s1
1187,7.551020408,5.306122449,8.163265306,0,1,2,,,,s1
1188,7.755102041,5.306122449,8.163265306,0,1,2,,,,s1
1189,7.959183673,5.306122449,8.163265306,0,1,2,,,,s1
1190,8.163265306,5.306122449,8.163265306,0,1,2,,,,s1
1191,8.367346939,5.306122449,8.163265306,0,1,2,,,,s1
1192,8.571428571,5.306122449,8.163265306,0,1,2,,,,s1
1193,8.775510204,5.306122449,8.163265306,0,1,2,,,,s1
1194,8.979591837,5.306122449,8.163265306,0,1,2,,,,s1
1195,9.183673469,5.306122449,8.163265306,0,1,2,,,,s1
1196,9.387755102,5.306122449,8.163265306,0,1,2,,,,s1
1197,9.591836735,5.306122449,8.163265306,0,1,2,,,,s1
1198,9.795918367,5.306122449,8.163265306,0,1,2,,,,s1
1199,10,5.306122449,8.163265306,0,1,2,,,,s1
1200,0,5.102040816,5.102040816,0,1,2,,,,s1
1201,0.204081633,5.102040816,4.897959184,0,1,2,,,,s1
1202,0.408163265,5.102040816,4.897959184,0,1,2,,,,s1
1203,0.612244898,5.102040816,4.897959184,0,1,2,,,,s1
1204,0.816326531,5.102040816,4.897959184,0,1,2,,,,s1
1205,1.020408163,5.102040816,4.897959184,0,1,2,,,,s1
1206,1.224489796,5.102040816,4.897959184,0,1,2,,,,s1
1207,1.428571429,5.102040816,4.897959184,0,1,2,,,,s1
1208,1.632653061,5.102040816,4.897959184,0,1,2,,,,s1
1209,1.836734694,5.102040816,4.897959184,0,1,2,,,,s1
1210,2.040816327,5.102040816,5.102040816,0,1,2,,,,s1
1211,2.244897959,5.102040816,5.102040816,0,1,2,,,,s1
1212,2.448979592,5.102040816,5.102040816,0,1,2,,,,s1
1213,2.653061224,5.102040816,5.102040816,0,1,2,,,,s1
1214,2.857142857,5.102040816,5.102040816,0,1,2,,,,s1
1215,3.06122449,5.102040816,5.102040816,0,1,2,,,,s1
1216,3.265306122,5.102040816,5.306122449,0,1,2,,,,s1
1217,3.469387755,5.102040816,5.306122449,0,1,2,,,,s1
1218,3.673469388,5.102040816,5.510204082,0,1,2,,,,s1
1219,3.87755102,5.102040816,5.714285714,0,1,2,,,,s1
1220,4.081632653,5.102040816,5.918367347,0,1,2,,,,s1
1221,4.285714286,5.102040816,6.12244898,0,1,2,,,,s1
1222,4.489795918,5.102040816,6.12244898,0,1,2,,,,s1
1223,4.693877551,5.102040816,6.326530612,0,1,2,,,,s1
1224,4.897959184,5.102040816,6.530612245,0,1,2,,,,s1
1225,5.102040816,5.102040816,6.734693878,0,1,2,,,,s1
1226,5.306122449,5.102040816,6.93877551,0,1,2,,,,s1
1227,5.510204082,5.102040816,7.142857143,0,1,2,,,,s1
1228,5.714285714,5.102040816,7.346938776,0,1,2,,,,s1
1229,5.918367347,5.102040816,7.346938776,0,1,2,,,,s1
1230,6.12244898,5.102040816,7.551020408,0,1,2,,,,s1
1231,6.326530612,5.102040816,7.755102041,0,1,2,,,,s1
1232,6.530612245,5.102040816,7.755102041,0,1,2,,,,s1
1233,6.734693878,5.102040816,7.959183673,0,1,2,,,,s1
1234,6.93877551,5.102040816,7.959183673,0,1,2,,,,s1
1235,7.142857143,5.102040816,7.959183673,0,1,2,,,,s1
1236,7.346938776,5.102040816,8.163265306,0,1,2,,,,s1
1237,7.551020408,5.102040816,8.163265306,0,1,2,,,,s1
1238,7.755102041,5.102040816,8.163265306,0,1,2,,,,s1
1239,7.959183673,5.102040816,8.163265306,0,1,2,,,,s1
1240,8.163265306,5.102040816,8.163265306,0,1,2,,,,s1
1241,8.367346939,5.102040816,8.163265306,0,1,2,,,,s1
1242,8.571428571,5.102040816,8.163265306,0,1,2,,,,s1
1243,8.775510204,5.102040816,8.163265306,0,1,2,,,,s1
1244,8.979591837,5.102040816,8.163265306,0,1,2,,,,s1
1245,9.183673469,5.102040816,8.163265306,0,1,2,,,,s1
1246,9.387755102,5.102040816,8.163265306,0,1,2,,,,s1
1247,9.591836735,5.102040816,8.163265306,0,1,2,,,,s1
1248,9.795918367,5.102040816,8.163265306,0,1,2,,,,s1
1249,10,5.102040816,8.163265306,0,1,2,,,,s1
1250,0,4.897959184,5.102040816,0,1,2,,,,s1
1251,0.204081633,4.897959184,4.897959184,0,1,2,,,,s1
1252,0.408163265,4.897959184,4.897959184,0,1,2,,,,s1
1253,0.612244898,4.897959184,4.897959184,0,1,2,,,,s1
1254,0.816326531,4.897959184,4.897959184,0,1,2,,,,s1
1255,1.020408163,4.897959184,4.897959184,0,1,2,,,,s1
1256,1.224489796,4.897959184,4.897959184,0,1,2,,,,s1
1257,1.428571429,4.897959184,4.897959184,0,1,2,,,,s1
1258,1.632653061,4.897959184,4.897959184,0,1,2,,,,s1
1259,1.836734694,4.897959184,4.897959184,0,1,2,,,,s1
1260,2.040816327,4.897959184,4.897959184,0,1,2,,,,s1
1261,2.244897959,4.897959184,5.102040816,0,1,2,,,,s1
1262,2.448979592,4.897959184,5.102040816,0,1,2,,,,s1
1263,2.653061224,4.897959184,5.102040816,0,1,2,,,,s1
1264,2.857142857,4.897959184,5.102040816,0,1,2,,,,s1
1265,3.06122449,4.897959184,5.102040816,0,1,2,,,,s1
1266,3.265306122,4.897959184,5.306122449,0,1,2,,,,s1
1267,3.469387755,4.897959184,5.306122449,0,1,2,,,,s1
1268,3.673469388,4.897959184,5.510204082,0,1,2,,,,s1
1269,3.87755102,4.897959184,5.714285714,0,1,2,,,,s1
1270,4.081632653,4.897959184,5.918367347,0,1,2,,,,s1
1271,4.285714286,4.897959184,6.12244898,0,1,2,,,,s1
1272,4.489795918,4.897959184,6.12244898,0,1,2,,,,s1
1273,4.693877551,4.897959184,6.326530612,0,1,2,,,,s1
1274,4.897959184,4.897959184,6.530612245,0,1,2,,,,s1
1275,5.102040816,4.897959184,6.734693878,0,1,2,,,,s1
1276,5.306122449,4.897959184,6.93877551,0,1,2,,,,s1
1277,5.510204082,4.897959184,7.142857143,0,1,2,,,,s1
1278,5.714285714,4.897959184,7.346938776,0,1,2,,,,s1
1279,5.918367347,4.897959184,7.551020408,0,1,2,,,,s1
1280,6.12244898,4.897959184,7.551020408,0,1,2,,,,s1
1281,6.326530612,4.897959184,7.755102041,0,1,2,,,,s1
1282,6.530612245,4.897959184,7.755102041,0,1,2,,,,s1
1283,6.734693878,4.897959184,7.959183673,0,1,2,,,,s1
1284,6.93877551,4.897959184,7.959183673,0,1,2,,,,s1
1285,7.142857143,4.897959184,8.163265306,0,1,2,,,,s1
1286,7.346938776,4.897959184,8.163265306,0,1,2,,,,s1
1287,7.551020408,4.897959184,8.163265306,0,1,2,,,,s1
1288,7.755102041,4.897959184,8.163265306,0,1,2,,,,s1
1289,7.959183673,4.897959184,8.163265306,0,1,2,,,,s1
1290,8.163265306,4.897959184,8.163265306,0,1,2,,,,s1
1291,8.367346939,4.897959184,8.163265306,0,1,2,,,,s1
1292,8.571428571,4.897959184,8.163265306,0,1,2,,,,s1
1293,8.775510204,4.897959184,8.163265306,0,1,2,,,,s1
1294,8.979591837,4.897959184,8.163265306,0,1,2,,,,s1
1295,9.183673469,4.897959184,8.163265306,0,1,2,,,,s1
1296,9.387755102,4.897959184,8.163265306,0,1,2,,,,s1
1297,9.591836735,4.897959184,8.163265306,0,1,2,,,,s1
1298,9.795918367,4.897959184,8.163265306,0,1,2,,,,s1
1299,10,4.897959184,8.163265306,0,1,2,,,,s1
1300,0,4.693877551,5.102040816,0,1,2,,,,s1
1301,0.204081633,4.693877551,4.897959184,0,1,2,,,,s1
1302,0.408163265,4.693877551,4.897959184,0,1,2,,,,s1
1303,0.612244898,4.693877551,4.897959184,0,1,2,,,,s1
1304,0.816326531,4.693877551,4.897959184,0,1,2,,,,s1
1305,1.020408163,4.693877551,4.897959184,0,1,2,,,,s1
1306,1.224489796,4.693877551,4.897959184,0,1,2,,,,s1
1307,1.428571429,4.693877551,4.897959184,0,1,2,,,,s1
1308,1.632653061,4.693877551,4.897959184,0,1,2,,,,s1
1309,1.836734694,4.693877551,4.897959184,0,1,2,,,,s1
1310,2.040816327,4.693877551,4.897959184,0,1,2,,,,s1
1311,2.244897959,4.693877551,4.897959184,0,1,2,,,,s1
1312,2.448979592,4.693877551,5.102040816,0,1,2,,,,s1
1313,2.653061224,4.693877551,5.102040816,0,1,2,,,,s1
1314,2.857142857,4.693877551,5.102040816,0,1,2,,,,s1
1315,3.06122449,4.693877551,5.102040816,0,1,2,,,,s1
1316,3.265306122,4.693877551,5.306122449,0,1,2,,,,s1
1317,3.469387755,4.693877551,5.306122449,0,1,2,,,,s1
1318,3.673469388,4.693877551,5.510204082,0,1,2,,,,s1
1319,3.87755102,4.693877551,5.714285714,0,1,2,,,,s1
1320,4.081632653,4.693877551,5.918367347,0,1,2,,,,s1
1321,4.285714286,4.693877551,6.12244898,0,1,2,,,,s1
1322,4.489795918,4.693877551,6.12244898,0,1,2,,,,s1
1323,4.693877551,4.693877551,6.326530612,0,1,2,,,,s1
1324,4.897959184,4.693877551,6.530612245,0,1,2,,,,s1
1325,5.102040816,4.693877551,6.734693878,0,1,2,,,,s1
1326,5.306122449,4.693877551,6.93877551,0,1,2,,,,s1
1327,5.510204082,4.693877551,7.142857143,0,1,2,,,,s1
1328,5.714285714,4.693877551,7.346938776,0,1,2,,,,s1
1329,5.918367347,4.693877551,7.551020408,0,1,2,,,,s1
1330,6.12244898,4.693877551,7.551020408,0,1,2,,,,s1
1331,6.326530612,4.693877551,7.755102041,0,1,2,,,,s1
1332,6.530612245,4.693877551,7.755102041,0,1,2,,,,s1
1333,6.734693878,4.693877551,7.959183673,0,1,2,,,,s1
1334,6.93877551,4.693877551,7.959183673,0,1,2,,,,s1
1335,7.142857143,4.693877551,8.163265306,0,1,2,,,,s1
1336,7.346938776,4.693877551,8.163265306,0,1,2,,,,s1
1337,7.551020408,4.693877551,8.163265306,0,1,2,,,,s1
1338,7.755102041,4.693877551,8.163265306,0,1,2,,,,s1
1339,7.959183673,4.693877551,8.163265306,0,1,2,,,,s1
1340,8.163265306,4.693877551,8.163265306,0,1,2,,,,s1
1341,8.367346939,4.693877551,8.163265306,0,1,2,,,,s1
1342,8.571428571,4.693877551,8.163265306,0,1,2,,,,s1
1343,8.775510204,4.693877551,8.163265306,0,1,2,,,,s1
1344,8.979591837,4.693877551,8.163265306,0,1,2,,,,s1
1345,9.183673469,4.693877551,8.163265306,0,1,2,,,,s1
1346,9.387755102,4.693877551,8.163265306,0,1,2,,,,s1
1347,9.591836735,4.693877551,8.163265306,0,1,2,,,,s1
1348,9.795918367,4.693877551,8.163265306,0,1,2,,,,s1
1349,10,4.693877551,8.163265306,0,1,2,,,,s1
1350,0,4.489795918,5.102040816,0,1,2,,,,s1
1351,0.204081633,4.489795918,4.897959184,0,1,2,,,,s1
1352,0.408163265,4.489795918,4.897959184,0,1,2,,,,s1
1353,0.612244898,4.489795918,4.897959184,0,1,2,,,,s1
1354,0.816326531,4.489795918,4.897959184,0,1,2,,,,s1
1355,1.020408163,4.489795918,4.897959184,0,1,2,,,,s1
1356,1.224489796,4.489795918,4.897959184,0,1,2,,,,s1
1357,1.428571429,4.489795918,4.897959184,0,1,2,,,,s1
1358,1.632653061,4.489795918,4.897959184,0,1,2,,,,s1
1359,1.836734694,4.489795918,4.897959184,0,1,2,,,,s1
1360,2.040816327,4.489795918,4.897959184,0,1,2,,,,s1
1361,2.244897959,4.489795918,4.897959184,0,1,2,,,,s1
1362,2.448979592,4.489795918,5.102040816,0,1,2,,,,s1
1363,2.653061224,4.489795918,5.102040816,0,1,2,,,,s1
1364,2.857142857,4.489795918,5.102040816,0,1,2,,,,s1
1365,3.06122449,4.489795918,5.102040816,0,1,2,,,,s1
1366,3.265306122,4.489795918,5.306122449,0,1,2,,,,s1
1367,3.469387755,4.489795918,5.306122449,0,1,2,,,,s1
1368,3.673469388,4.489795918,5.510204082,0,1,2,,,,s1
1369,3.87755102,4.489795918,5.714285714,0,1,2,,,,s1
1370,4.081632653,4.489795918,5.918367347,0,1,2,,,,s1
1371,4.285714286,4.489795918,5.918367347,0,1,2,,,,s1
1372,4.489795918,4.489795918,6.12244898,0,1,2,,,,s1
1373,4.693877551,4.489795918,6.326530612,0,1,2,,,,s1
1374,4.897959184,4.489795918,6.530612245,0,1,2,,,,s1
1375,5.102040816,4.489795918,6.734693878,0,1,2,,,,s1
1376,5.306122449,4.489795918,6.93877551,0,1,2,,,,s1
1377,5.510204082,4.489795918,7.142857143,0,1,2,,,,s1
1378,5.714285714,4.489795918,7.346938776,0,1,2,,,,s1
1379,5.918367347,4.489795918,7.551020408,0,1,2,,,,s1
1380,6.12244898,4.489795918,7.551020408,0,1,2,,,,s1
1381,6.326530612,4.489795918,7.755102041,0,1,2,,,,s1
1382,6.530612245,4.489795918,7.755102041,0,1,2,,,,s1
1383,6.734693878,4.489795918,7.959183673,0,1,2,,,,s1
1384,6.93877551,4.489795918,7.959183673,0,1,2,,,,s1
1385,7.142857143,4.489795918,8.163265306,0,1,2,,,,s1
1386,7.346938776,4.489795918,8.163265306,0,1,2,,,,s1
1387,7.551020408,4.489795918,8.163265306,0,1,2,,,,s1
1388,7.755102041,4.489795918,8.163265306,0,1,2,,,,s1
1389,7.959183673,4.489795918,8.163265306,0,1,2,,,,s1
1390,8.163265306,4.489795918,8.163265306,0,1,2,,,,s1
1391,8.367346939,4.489795918,8.163265306,0,1,2,,,,s1
1392,8.571428571,4.489795918,8.163265306,0,1,2,,,,s1
1393,8.775510204,4.489795918,8.163265306,0,1,2,,,,s1
1394,8.979591837,4.489795918,8.163265306,0,1,2,,,,s1
1395,9.183673469,4.489795918,8.163265306,0,1,2,,,,s1
1396,9.387755102,4.489795918,8.163265306,0,1,2,,,,s1
1397,9.591836735,4.489795918,8.163265306,0,1,2,,,,s1
1398,9.795918367,4.489795918,8.163265306,0,1,2,,,,s1
1399,10,4.489795918,8.163265306,0,1,2,,,,s1
1400,0,4.285714286,5.102040816,0,1,2,,,,s1
1401,0.204081633,4.285714286,4.897959184,0,1,2,,,,s1
1402,0.408163265,4.285714286,4.897959184,0,1,2,,,,s1
1403,0.612244898,4.285714286,4.897959184,0,1,2,,,,s1
1404,0.816326531,4.285714286,4.897959184,0,1,2,,,,s1
1405,1.020408163,4.285714286,4.897959184,0,1,2,,,,s1
1406,1.224489796,4.285714286,4.897959184,0,1,2,,,,s1
1407,1.428571429,4.285714286,4.897959184,0,1,2,,,,s1
1408,1.632653061,4.285714286,4.897959184,0,1,2,,,,s1
1409,1.836734694,4.285714286,4.897959184,0,1,2,,,,s1
1410,2.040816327,4.285714286,4.897959184,0,1,2,,,,s1
1411,2.244897959,4.285714286,4.897959184,0,1,2,,,,s1
1412,2.448979592,4.285714286,5.102040816,0,1,2,,,,s1
1413,2.653061224,4.285714286,5.102040816,0,1,2,,,,s1
1414,2.857142857,4.285714286,5.102040816,0,1,2,,,,s1
1415,3.06122449,4.285714286,5.102040816,0,1,2,,,,s1
1416,3.265306122,4.285714286,5.306122449,0,1,2,,,,s1
1417,3.469387755,4.285714286,5.306122449,0,1,2,,,,s1
1418,3.673469388,4.285714286,5.510204082,0,1,2,,,,s1
1419,3.87755102,4.285714286,5.714285714,0,1,2,,,,s1
1420,4.081632653,4.285714286,5.714285714,0,1,2,,,,s1
1421,4.285714286,4.285714286,5.918367347,0,1,2,,,,s1
1422,4.489795918,4.285714286,6.12244898,0,1,2,,,,s1
1423,4.693877551,4.285714286,6.326530612,0,1,2,,,,s1
1424,4.897959184,4.285714286,6.530612245,0,1,2,,,,s1
1425,5.102040816,4.285714286,6.734693878,0,1,2,,,,s1
1426,5.306122449,4.285714286,6.93877551,0,1,2,,,,s1
1427,5.510204082,4.285714286,7.142857143,0,1,2,,,,s1
1428,5.714285714,4.285714286,7.346938776,0,1,2,,,,s1
1429,5.918367347,4.285714286,7.551020408,0,1,2,,,,s1
1430,6.12244898,4.285714286,7.551020408,0,1,2,,,,s1
1431,6.326530612,4.285714286,7.755102041,0,1,2,,,,s1
1432,6.530612245,4.285714286,7.755102041,0,1,2,,,,s1
1433,6.734693878,4.285714286,7.959183673,0,1,2,,,,s1
1434,6.93877551,4.285714286,7.959183673,0,1,2,,,,s1
1435,7.142857143,4.285714286,8.163265306,0,1,2,,,,s1
1436,7.346938776,4.285714286,8.163265306,0,1,2,,,,s1
1437,7.551020408,4.285714286,8.163265306,0,1,2,,,,s1
1438,7.755102041,4.285714286,8.163265306,0,1,2,,,,s1
1439,7.959183673,4.285714286,8.163265306,0,1,2,,,,s1
1440,8.163265306,4.285714286,8.163265306,0,1,2,,,,s1
1441,8.367346939,4.285714286,8.163265306,0,1,2,,,,s1
1442,8.571428571,4.285714286,8.163265306,0,1,2,,,,s1
1443,8.775510204,4.285714286,8.163265306,0,1,2,,,,s1
1444,8.979591837,4.285714286,8.163265306,0,1,2,,,,s1
1445,9.183673469,4.285714286,8.163265306,0,1,2,,,,s1
1446,9.387755102,4.285714286,8.163265306,0,1,2,,,,s1
1447,9.591836735,4.285714286,8.163265306,0,1,2,,,,s1
1448,9.795918367,4.285714286,8.163265306,0,1,2,,,,s1
1449,10,4.285714286,8.163265306,0,1,2,,,,s1
1450,0,4.081632653,5.102040816,0,1,2,,,,s1
1451,0.204081633,4.081632653,4.897959184,0,1,2,,,,s1
1452,0.408163265,4.081632653,4.897959184,0,1,2,,,,s1
1453,0.612244898,4.081632653,4.897959184,0,1,2,,,,s1
1454,0.816326531,4.081632653,4.897959184,0,1,2,,,,s1
1455,1.020408163,4.081632653,4.897959184,0,1,2,,,,s1
1456,1.224489796,4.081632653,4.897959184,0,1,2,,,,s1
1457,1.428571429,4.081632653,4.897959184,0,1,2,,,,s1
1458,1.632653061,4.081632653,4.897959184,0,1,2,,,,s1
1459,1.836734694,4.081632653,4.897959184,0,1,2,,,,s1
1460,2.040816327,4.081632653,4.897959184,0,1,2,,,,s1
1461,2.244897959,4.081632653,4.897959184,0,1,2,,,,s1
1462,2.448979592,4.081632653,5.102040816,0,1,2,,,,s1
1463,2.653061224,4.081632653,5.102040816,0,1,2,,,,s1
1464,2.857142857,4.081632653,5.102040816,0,1,2,,,,s1
1465,3.06122449,4.081632653,5.102040816,0,1,2,,,,s1
1466,3.265306122,4.081632653,5.102040816,0,1,2,,,,s1
1467,3.469387755,4.081632653,5.306122449,0,1,2,,,,s1
1468,3.673469388,4.081632653,5.510204082,0,1,2,,,,s1
1469,3.87755102,4.081632653,5.714285714,0,1,2,,,,s1
1470,4.081632653,4.081632653,5.714285714,0,1,2,,,,s1
1471,4.285714286,4.081632653,5.918367347,0,1,2,,,,s1
1472,4.489795918,4.081632653,6.12244898,0,1,2,,,,s1
1473,4.693877551,4.081632653,6.326530612,0,1,2,,,,s1
1474,4.897959184,4.081632653,6.530612245,0,1,2,,,,s1
1475,5.102040816,4.081632653,6.734693878,0,1,2,,,,s1
1476,5.306122449,4.081632653,6.93877551,0,1,2,,,,s1
1477,5.510204082,4.081632653,7.142857143,0,1,2,,,,s1
1478,5.714285714,4.081632653,7.346938776,0,1,2,,,,s1
1479,5.918367347,4.081632653,7.551020408,0,1,2,,,,s1
1480,6.12244898,4.081632653,7.551020408,0,1,2,,,,s1
1481,6.326530612,4.081632653,7.755102041,0,1,2,,,,s1
1482,6.530612245,4.081632653,7.959183673,0,1,2,,,,s1
1483,6.734693878,4.081632653,7.959183673,0,1,2,,,,s1
1484,6.93877551,4.081632653,7.959183673,0,1,2,,,,s1
1485,7.142857143,4.081632653,8.163265306,0,1,2,,,,s1
1486,7.346938776,4.081632653,8.163265306,0,1,2,,,,s1
1487,7.551020408,4.081632653,8.163265306,0,1,2,,,,s1
1488,7.755102041,4.081632653,8.163265306,0,1,2,,,,s1
1489,7.959183673,4.081632653,8.163265306,0,1,2,,,,s1
1490,8.163265306,4.081632653,8.163265306,0,1,2,,,,s1
1491,8.367346939,4.081632653,8.163265306,0,1,2,,,,s1
1492,8.571428571,4.081632653,8.163265306,0,1,2,,,,s1
1493,8.775510204,4.081632653,8.163265306,0,1,2,,,,s1
1494,8.979591837,4.081632653,8.163265306,0,1,2,,,,s1
1495,9.183673469,4.081632653,8.163265306,0,1,2,,,,s1
1496,9.387755102,4.081632653,8.163265306,0,1,2,,,,s1
1497,9.591836735,4.081632653,8.163265306,0,1,2,,,,s1
1498,9.795918367,4.081632653,8.163265306,0,1,2,,,,s1
1499,10,4.081632653,8.163265306,0,1,2,,,,s1
1500,0,3.87755102,5.102040816,0,1,2,,,,s1
1501,0.204081633,3.87755102,4.897959184,0,1,2,,,,s1
1502,0.408163265,3.87755102,4.897959184,0,1,2,,,,s1
1503,0.612244898,3.87755102,4.897959184,0,1,2,,,,s1
1504,0.816326531,3.87755102,4.897959184,0,1,2,,,,s1
1505,1.020408163,3.87755102,4.897959184,0,1,2,,,,s1
1506,1.224489796,3.87755102,4.897959184,0,1,2,,,,s1
1507,1.428571429,3.87755102,4.897959184,0,1,2,,,,s1
1508,1.632653061,3.87755102,4.897959184,0,1,2,,,,s1
1509,1.836734694,3.87755102,4.897959184,0,1,2,,,,s1
1510,2.040816327,3.87755102,4.897959184,0,1,2,,,,s1
1511,2.244897959,3.87755102,4.897959184,0,1,2,,,,s1
1512,2.448979592,3.87755102,5.102040816,0,1,2,,,,s1
1513,2.653061224,3.87755102,5.102040816,0,1,2,,,,s1
1514,2.857142857,3.87755102,5.102040816,0,1,2,,,,s1
1515,3.06122449,3.87755102,5.102040816,0,1,2,,,,s1
1516,3.265306122,3.87755102,5.306122449,0,1,2,,,,s1
1517,3.469387755,3.87755102,5.306122449,0,1,2,,,,s1
1518,3.673469388,3.87755102,5.510204082,0,1,2,,,,s1
1519,3.87755102,3.87755102,5.714285714,0,1,2,,,,s1
1520,4.081632653,3.87755102,5.714285714,0,1,2,,,,s1
1521,4.285714286,3.87755102,5.918367347,0,1,2,,,,s1
1522,4.489795918,3.87755102,6.12244898,0,1,2,,,,s1
1523,4.693877551,3.87755102,6.326530612,0,1,2,,,,s1
1524,4.897959184,3.87755102,6.530612245,0,1,2,,,,s1
1525,5.102040816,3.87755102,6.734693878,0,1,2,,,,s1
1526,5.306122449,3.87755102,6.93877551,0,1,2,,,,s1
1527,5.510204082,3.87755102,7.142857143,0,1,2,,,,s1
1528,5.714285714,3.87755102,7.346938776,0,1,2,,,,s1
1529,5.918367347,3.87755102,7.551020408,0,1,2,,,,s1
1530,6.12244898,3.87755102,7.551020408,0,1,2,,,,s1
1531,6.326530612,3.87755102,7.755102041,0,1,2,,,,s1
1532,6.530612245,3.87755102,7.959183673,0,1,2,,,,s1
1533,6.734693878,3.87755102,7.959183673,0,1,2,,,,s1
1534,6.93877551,3.87755102,7.959183673,0,1,2,,,,s1
1535,7.142857143,3.87755102,8.163265306,0,1,2,,,,s1
1536,7.346938776,3.87755102,8.163265306,0,1,2,,,,s1
1537,7.551020408,3.87755102,8.163265306,0,1,2,,,,s1
1538,7.755102041,3.87755102,8.163265306,0,1,2,,,,s1
1539,7.959183673,3.87755102,8.163265306,0,1,2,,,,s1
1540,8.163265306,3.87755102,8.163265306,0,1,2,,,,s1
1541,8.367346939,3.87755102,8.163265306,0,1,2,,,,s1
1542,8.571428571,3.87755102,8.163265306,0,1,2,,,,s1
1543,8.775510204,3.87755102,8.163265306,0,1,2,,,,s1
1544,8.979591837,3.87755102,8.163265306,0,1,2,,,,s1
1545,9.183673469,3.87755102,8.163265306,0,1,2,,,,s1
1546,9.387755102,3.87755102,8.163265306,0,1,2,,,,s1
